#pid	label	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
_44141236168	1	4.56435	4.27667	0.287682	6.63332	1	1	1	1	0	0	10	10	0.9	8.1	0	2	1	2	0	0	0.639032	0.325083	0.325083	0.639032	2.78096	8.75107	1.38629	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.7	0.7	1	1.24753	0.0808642	1	3.16931	1.61405	2.84428	2.2472	41	34	0.833333	0.922042	3.3837	1.61008	1.79176	0	4.4	0	0	0	4.4	14.8883	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.07035	2.88461	3.70646	2.95628	2.95628	2.95628	3.07035	2.88461	3.70646	10	-1.02	-1.02	0	-1.098	0.03204	-1.04667	0.0064	-1.56	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.02	-1.02	-1.02	-1.02	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.9	10	9	10	1.11111	0	0	0	0	0	2.5	5.75	0.2	2	0	0	1	0	0	0	0	0	0	0	1	1	10	10
_44141250307	1	3.98898	2.30259	1.6864	1.60944	1	0	1	0	1	0	7	10	2	6.66667	0	1	0	0	0	0	1.74807	1.49787	0.325083	1.47081	3.40576	5.38452	9.21254	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589103	0.589103	0.5	1	1.13571	1.13571	1	4.98858	4.28196	4.90439	4.01132	710	620	0.873418	0.985942	6.56808	0	2.63573	0.429296	4.4	0	0	0	4.4	28.8995	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.52088	3.53141	2.46813	2.87497	2.87497	2.87497	3.23324	3.63745	3.21851	10	-0.8	-0.8	0	-0.876	0.0189156	-0.78	0.00496	-1.02	0.0024	0	1	0	0	0	1	0	0	0	1	0	0	-0.8	-0.8	-0.87	-0.824	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.6	10	6	7	1.16667	0	0	0	0	0	2.5	5.75	0.2	2	0	0	1	0	0	0	0	0	0	0	1	1	10	10
_44141656401	1	0	0	0	7.34084	0	0	1	1	0	0	2	10	0	0	0	2	0	0	1	0	2.30259	2.16396	1.74807	1.35924	4.64776	6.30051	3.93183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.481092	0.481092	0	0.322034	0.371935	0.371935	0.2	4.7361	0.354998	4.59753	0.390696	93	76	0.819149	0.975842	4.7753	0.333769	0	0	4.4	0	0	0	4.4	21.0113	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0612245	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0.174334	0	0.174334	1	1	2.47432	2.75694	2.85623	2.28353	2.28353	2.28353	2.54265	2.81807	3.17917	10	-1.22	-1.22	0	-1.094	0.501427	-1.094	0.501427	-3	0	0	0.9	0.1	0	0	0.9	0.1	0	0	1	0	0	-0.74	-0.773333	-0.905	-1.224	1	4	1	1	1	1	4	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.7	5	0.1	0.2	0.3	0	0	0.4	0	0	0	0	0.106204	1	10	10
_44142971417	1	2.30259	1.09861	1.20397	0.693147	1	0	0	0	0	0	2	2	2	0	2	1	1	1	0	0	0	0	0	0	9.29441	0	9.29441	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166667	0	1	0	0	0	0	0	0	1	1	0	0	0	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.333333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2	-1.16	-1.16	0	-1.16	0	-1.16	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.16	-1.77333	-2.08	-2.264	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	2	0	0	1	0	0	0	0	0	0	0	1	1	2	2
_44146834871	1	0	1.79176	-1.79176	6.47235	0	1	1	1	0	0	8	10	6.5	5.61111	7	1	1	1	0	0	2.16396	1.83437	0.897946	0.801819	4.823	2.56843	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.808742	0.808742	0.8	1	0	0	1	4.39581	0.744538	4.1392	0.594957	108	80	0.743119	0.952443	4.66802	0.00399476	1.94591	0	4.4	0	0	0	4.4	20.5393	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0.00917431	0	0.00917431	1	0.9	1	0.9	0	1.66796	0	1.66796	1	1	2.42049	2.54313	3.6062	2.4757	2.4757	2.4757	2.53573	2.63384	3.6062	10	-0.08	-0.08	0	-0.204	0.138027	-0.0866667	0.0004	-1.26	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.08	-0.08	-0.08	-0.08	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.9	10	9	10	1.11111	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
_44148503314	1	0.693147	0	0.693147	2.3979	1	0	1	0	1	0	5	2	2.5	12.5	0	1	0	0	0	0	0.693147	0.693147	0.693147	0.693147	3.07423	3.28948	4.35671	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0289855	0.0289855	0	2.15874	9.32035	2.02153	8.17313	0	0	1	0.956559	0	0	4.34381	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.333333	0.5	0	0	0	0.0434783	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0.316582	0	0.633163	1	0.5	2.5	2.5	2.5	2.50812	2.50812	2.50812	2.50812	2.885	2.48589	2	-0.84	-0.84	0	-1.2	0.2592	-0.84	0	-1.56	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.2	-1.8	-2.1	-2.28	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	2	1	2	2	0	0	0	0	0	2.5	5.75	0.5	4	0	0	0	0.5	0.5	0	0	0	0	0	1	1	2	2
_44148523001	1	1.94591	2.07944	-0.133531	4.77912	1	1	1	1	0	0	5	10	2.5	6.94444	0	1	1	1	0	0	1.16828	0.325083	0	1.16828	4.18586	14.0733	3.85015	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0	0.96	0.793333	0	3.12705	0.956876	2.87053	1.31047	68	64	0.942029	0.937845	6.65286	0	2.62006	0.0438405	4.4	0	0	1	4.4	29.2726	4.4	4.4	0	0.4	2.66115	0	0	0	0.4	2.66115	1	1	1	0.2	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.9944	2.9944	2.9944	3.48879	3.48879	3.48879	10	-0.38	-0.38	0	-0.788	0.134151	-0.38	0	-1.06	0.01952	0	1	0	0	0	1	0	0	0	1	0	0	-0.77	-0.893333	-0.765	-0.788	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.4	10	4	5	1.25	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
_44148733650	1	2.77259	6.90575	-4.13316	6.74288	1	1	1	1	0	1	12	10	11.8	0.177778	12	0	0	0	0	0	0.500402	0.500402	0.500402	0.500402	4.24873	1.66001	3.63759	0.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682874	0.0865227	0	0	0.282276	0.115385	0	2.67964	2.36123	2.52626	2.4275	0	0	1	0.958316	5.15906	0	5.21931	3.89802	4.4	0	0	1	4.4	22.6998	4.4	4.4	0	0.1	0.515906	0	0	0	0.1	0.515906	1	1	1	0.2	0.5	1	0	0	0.0967742	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0	0	0	0	1	1	2.5	2.5	2.5	2.55189	2.55189	2.55189	2.7053	2.82795	2.79445	10	-1.22	-1.22	0	-1.414	0.0316489	-1.22	0	-1.43556	0.0303778	0	1	0	0	0	1	0	0	0	1	0	0	-1.36	-1.32	-1.275	-1.312	1	2	2	2	2	1	2	2	2	2	0	0.00996016	0.1	10	1	6	6	0	0	0	0	0	2.5	5.75	0.2	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
_44149004988	1	0	0	0	0.693147	0	0	0	0	0	0	1	10	0	0	0	1	0	0	0	0	1.83437	1.22061	0	1.0889	2.83086	12.2363	2.19722	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0.9	1	0	0	1	6.63595	8.76512e-31	6.35784	0	761	576	0.757218	0.96358	6.77878	8.76512e-31	0	0	4.4	0	0	0	4.4	29.8267	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	1	0.1	0	0	0	0.0185185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.48374	2.72957	2.6953	2.48374	2.48374	2.48374	2.48374	2.72957	2.6953	10	-0.38	-0.38	0	-0.38	3.42388e-33	-0.38	3.42388e-33	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.38	-0.38	-0.38	-0.38	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
_44149580822	1	0	0.693147	-0.693147	6.632	1	1	1	0	1	0	0	10	0	0	0	2	0	0	1	0	2.02533	0.940448	0	1.60944	3.87624	5.34701	9.29441	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.340286	0.354023	0.1	0.245283	0.762343	0.805377	0.289474	3.07158	3.66916	2.95524	3.40031	170	144	0.847953	0.971425	5.33587	0.0853926	4.3141	1.34145	4.4	0	0	1	4.4	23.4778	4.4	4.4	0	0.5	2.66794	0	0	0	0.5	2.66794	1	1	1	0	1	0	0	0	0.0133333	0	0	0	0	0	0.00292398	0.00292398	0.00292398	0.00292398	0.1	0.2	0.1	0.2	0.245605	1.22802	0.245605	1.22802	1	1	1.98026	2.10022	2.13988	2.3066	2.3066	2.3066	2.57504	2.57504	2.59293	10	-0.22	-0.22	0	-1.454	0.241604	-1.368	0.45232	-1.54	0.0728	0	1	0	0	0	1	0	0	0	1	0	0	-1.07	-1.30667	-1.345	-1.32	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.5	10	5	8	1.6	0	0	0	0	0	2.5	5.75	0.4	2	0	0	0.6	0.4	0	0	0	0	0	0	1	1	10	10
_44150432027	1	1.09861	0.693147	0.405465	1.60944	1	0	0	0	0	0	7	5	7	0	7	1	1	1	0	0	0	0	0	0	1.94591	6.16298e-32	1.94591	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.8	0.8	1	0	0	1	4.66344	0	4.17439	0	105	64	0.613208	0.913648	4.66344	0	0	0	4.4	0	0	0	4.4	20.5191	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.833333	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.9196	3.25623	3.18021	2.9196	2.9196	2.9196	2.9196	3.25623	3.18021	5	-2.04	-2.04	0	-2.04	0	-2.04	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.04	-2.04	-2.04	-2.04	1	1	1	1	1	1	1	1	1	1	0	0	0.833333	5	5	5	1	0	0	0	0	0	2.5	5.75	0.2	4	0	0	0	0.8	0.2	0	0	0	0	0	1	1	5	5
_44150713839	1	0.693147	0.693147	0	4.89784	1	1	1	0	1	0	7	10	0.7	4.9	7	2	0	0	1	1	2.30259	0.325083	0.325083	0.639032	6.13971	4.16969	0.693147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.765919	0.765919	0.6	0.304348	1.02854	1.02854	0.204545	3.47389	0.106911	3.37834	0.0826454	32	30	0.939394	0.978643	3.47389	0.106911	0	0	4.4	0	0	0	4.4	15.2851	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.030303	0	0.030303	0	0	0	0	0	2.01167	0	2.01167	1	1	2.17207	2.94126	2.20437	2.47271	2.47271	2.47271	2.67679	2.90591	3.07172	10	-0.7	-0.7	0	-0.68	0.00408889	-0.68	0.00408889	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.77	-0.733333	-0.715	-0.704	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.2	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
_44152296125	1	0	0	0	5.90808	0	0	1	1	0	0	5	1	0	0	0	1	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48864	0	3.93183	0	88	50	0.573034	0.898552	4.94164	0	0	0	4.4	0	0	0	4.4	21.7432	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0909091	0	0	0	0	0	0.00714286	0.00714286	0.00714286	0.00714286	0	0	0	0	0.182195	0.182195	0.182195	0.182195	1	1	2.6926	2.99774	2.67505	2.6926	2.6926	2.6926	2.6926	2.99774	2.67505	1	-1.36	-1.36	0	-1.36	0	-1.36	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.18	-2.45333	-2.59	-2.672	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	4	0	0	0	0	1	0	0	0	0	0	1	1	1	1
_44152729632	1	0	0	0	5.46383	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2.63906	0	2.63906	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36598	0	5.14166	0	213	170	0.799065	0.964764	5.3845	0	0	0	4.4	0	0	0	4.4	23.6918	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.166667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.15657	2.56944	2.13312	2.15657	2.15657	2.15657	2.15657	2.56944	2.13312	1	-0.64	-0.64	0	-0.64	0	-0.64	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.82	-2.21333	-2.41	-2.528	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	4	0	0	0	0	1	0	0	0	0	0	1	1	1	1
_44152899142	1	0	0	0	6.01372	0	1	1	1	0	0	3	9	3	0	3	2	1	1	0	0	0	0	0	0	2.07944	0	2.07944	0.777778	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69454	0.69454	0.444444	1	0.951007	0	1	5.60774	1.64255	5.35943	1.87847	621	504	0.811897	0.962421	5.72448	1.79717	0	0	4.4	0	0	0	4.4	25.1877	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.888889	0.25	0	0.315789	0	0.00598802	0	1	0	1	0	0	0.00413793	0	0.00413793	0.666667	0	0.666667	0	0.302675	3.02675	0.302675	3.02675	1	1	2.19676	2.48787	2.19151	2.3995	2.3995	2.3995	2.5617	2.93316	2.77365	9	-0.1	-0.1	0	-0.548889	0.331511	-0.548889	0.331511	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.1	-0.38	-0.61	-0.528	1	2	1	1	1	1	2	1	1	1	0	0.0110668	1	9	9	9	1	0	0	0	0	0	2.5	5.75	0.222222	2	0	0	0.666667	0	0.333333	0	0	0	0	0	1	1	9	9
_44159480194	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	0.666667	0.666667	1	0.333333	0	1	5.0814	0	4.94876	0	160	140	0.875776	0.978189	5.41165	0	0	0	4.4	0	0	0	4.4	23.8112	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0416667	0	0	0	1	0	0	0	0.00892857	0	0	0	1	0	0	0	0.986614	0	0	0	2.72967	3.44602	2.34121	2.72967	2.72967	2.72967	2.72967	3.44602	2.34121	3	0.02	0.02	0	0.02	0	0.02	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	0.02	0.02	-0.735	-1.188	1	1	1	1	1	1	1	1	1	1	0	0	0.5	3	3	3	1	0	0	0	0	0	2.5	5.75	0.333333	4	0	0	0	0	1	0	0	0	0	0	1	1	3	3
_44159533372	1	0	0	0	4.92725	1	0	0	0	0	0	0	4	0	0	0	1	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75	0.75	0.75	1	0.5	0	1	5.0814	0	4.94876	0	160	140	0.875776	0.978189	5.36598	0	0	0	4.4	0	0	0	4.4	23.6103	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0416667	0	0	0	1	0	0	0	0.00934579	0	0	0	1	0	0	0	1.31549	0	0	0	2.72967	3.44602	2.34121	2.72967	2.72967	2.72967	2.72967	3.44602	2.34121	4	-0.18	-0.18	0	-0.18	0	-0.18	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.18	-0.18	-0.18	-0.744	1	1	1	1	1	1	1	1	1	1	0	0	0.666667	4	4	4	1	0	0	0	0	0	2.5	5.75	0.25	4	0	0	0	0	1	0	0	0	0	0	1	1	4	4
_44160442864	1	0	0	0	4.48864	0	1	1	1	0	0	2	8	1.75	0.5	0	1	2	1	0	0	1.90615	1.90615	1.25548	1.55958	6.55916	25.3446	1.09861	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0.875	0.875	1	1.0509	0.884238	0.882353	6.27099	0	6.16752	9.01555e-31	528	476	0.901701	0.985769	6.59715	9.01555e-31	0	0	4.4	0	0	0	4.4	29.0274	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0197368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.44324	2.58016	2.94307	2.44324	2.44324	2.44324	2.44324	2.58016	2.94307	8	-2.06	-2.06	0	-2.0975	0.01125	-2.0975	0.01125	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.06	-2.06	-2.06	-2.06	1	1	1	1	1	1	1	1	1	1	0	0.0124502	1	8	8	8	1	0	0	0	0	0	2.5	5.75	0.125	4	0	0	0	0	1	0	0	0	0	0	1	1	8	8
_44161560656	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	1	1	0	0	1.88916	1.58109	1.36892	1.73513	9.89999	11.9862	8.07838	0.111111	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.888889	0.888889	0.888889	1	0.651378	0.636672	1	3.55535	2.21867e-31	3.21888	2.21867e-31	34	24	0.714286	0.926137	5.21494	9.20338e-31	5.21494	0	4.4	0	0	0	4.4	22.9457	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.21278	3.20964	3.25331	3.21278	3.21278	3.21278	3.21278	3.20964	3.25331	9	0.04	0.04	0	-0.0866667	0.1616	0.1	0.0164	-0.74	0.0968	0	0.333333	0.666667	0	0	0.142857	0.857143	0	0	1	0	0	0.04	0.1	0.12	0.068	1	1	1	1	1	1	1	1	1	1	0	0.0110668	0.777778	9	7	9	1.28571	0	0	0	0	0	2.5	5.75	0.111111	4	0	0	0	0	1	0	0	0	0	0	1	1	9	9
_44161867343	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	1	0	0	1.8867	1.69574	1.50479	1.74807	9.7737	10.6579	7.38088	0.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0.9	1	0.573997	0.470005	0.48	3.55535	2.19128e-31	3.21888	2.19128e-31	34	24	0.714286	0.926137	5.21494	9.01555e-31	5.21494	0	4.4	0	0	0	4.4	22.9457	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.21278	3.20964	3.25331	3.21278	3.21278	3.21278	3.21278	3.20964	3.25331	10	0.18	0.18	0	-0.108	0.163129	0.05	0.0532571	-0.74	0.0968	0	0.4	0.6	0	0	0.25	0.75	0	0	1	0	0	-0.13	-0.0733333	2.05946e-14	0.036	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.8	10	8	10	1.25	0	0	0	0	0	2.5	5.75	0.1	4	0	0	0	0	1	0	0	0	0	0	1	1	10	10
