#pid	label	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	Trate_TrateNum	Trate_NowTrateScore	Trate_NowThreadTrateScore	Trate_NowReplyTrateScore	Trate_TrateMean	Trate_TrateVar	Trate_ThreadTrateMean	Trate_ThreadTrateVar	Trate_ReplyTrateMean	Trate_ReplyTrateVar	Trate_Bukets0	Trate_Bukets1	Trate_Bukets2	Trate_Bukets3	Trate_TBukets0	Trate_TBukets1	Trate_TBukets2	Trate_TBukets3	Trate_PBukets0	Trate_PBukets1	Trate_PBukets2	Trate_PBukets3	Trate_TrateMean2	Trate_TrateMean3	Trate_TrateMean4	Trate_TrateMean5	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	LTrate2_TrateNum	LTrate2_NowTrateScore	LTrate2_NowThreadTrateScore	LTrate2_NowReplyTrateScore	LTrate2_TrateMean	LTrate2_TrateVar	LTrate2_ThreadTrateMean	LTrate2_ThreadTrateVar	LTrate2_ReplyTrateMean	LTrate2_ReplyTrateVar	LTrate2_Bukets0	LTrate2_Bukets1	LTrate2_Bukets2	LTrate2_Bukets3	LTrate2_TBukets0	LTrate2_TBukets1	LTrate2_TBukets2	LTrate2_TBukets3	LTrate2_PBukets0	LTrate2_PBukets1	LTrate2_PBukets2	LTrate2_PBukets3	LTrate2_TrateMean2	LTrate2_TrateMean3	LTrate2_TrateMean4	LTrate2_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
_47310790969	0	6.62539	0	6.62539	6.80351	0	0	1	1	0	0	2	6	0	0	0	1	0	0	0	0	1.79176	1.79176	1.56071	1.56071	4.39724	5.75684	1.09861	0.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336045	0.328445	0	0.326923	0.241239	0.227069	0	4.15137	0.182179	3.99046	0.13092	82	70	0.855422	0.968764	4.16528	0.234511	4.14313	0	4.4	0	0	0	4.4	18.3272	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.421053	0	0.018018	0	0	0	0	0	0	0	0	0	0	0.166667	0	0.166667	0	0	0	0	1	1	2.44768	2.56242	2.53411	2.31264	2.31264	2.31264	2.37329	2.65705	2.80073	6	0.1	0.1	0	0.0592412	0.000403455	0.0610894	0.000478698	0.05	0	1	0	0	0	1	0	0	0	1	0	0	0	0.075	0.0684824	0.0638618	0.0610894	6	-1.2	-1.2	0	-1.39667	0.0840667	-1.456	0.07868	-1.1	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.15	-1.2	-1.37	-1.416	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.833333	6	5	6	1.2	0	0	0	0	0	2.5	5.75	0.666667	2	0	0	0.166667	0.333333	0.333333	0.166667	0	0	0	0	1	1	6	6
_47288172092	0	3.63759	3.82864	-0.191055	7.17472	1	1	1	0	1	2	11	6	3.66667	32.2667	11	0	1	1	0	0	0.636514	0.636514	0.636514	0	4.43082	0	4.43082	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251216	0.251216	0	0.103448	0.0428571	0.0428571	0	1.27327	4.69969	3.65334	0.725763	10	10	1	2.04698	5.21494	0	6.11567	0.238707	4.4	0	0	1	4.4	22.9457	4.4	4.4	0	0.166667	0.869156	0	0	0	0.166667	0.869156	1	1	1	0	1	0	0	0	0.0657895	0	0	0	0	0	0	0	0	0	0	0.166667	0	0.166667	0	0	0	0	1	1	2.69825	2.69825	2.69825	2.5302	2.5302	2.5302	2.59946	2.80785	2.87087	6	0.1	0.1	0	0.102471	3.66485e-05	0.1	0	0.102966	4.39782e-05	1	0	0	0	1	0	0	0	1	0	0	0	0.107414	0.104943	0.103707	0.102966	6	-1.46	-1.46	0	-1.39667	0.0291867	-1.46	0	-1.384	0.03528	0	1	0	0	0	1	0	0	0	1	0	0	-1.59	-1.49333	-1.445	-1.416	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	3	3	0	0	0	0	0	2.5	5.75	0.5	2	0	0	1	0	0	0	0	0	0	0	1	1	6	6
_47305653909	0	0	0	0	5.54126	1	0	1	1	0	0	7	3	7	0	7	1	0	0	0	0	1.09861	1.09861	1.09861	1.09861	5.64578	39.2867	12.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.666667	0.666667	0.666667	1	0.315789	0.315789	1	4.65396	0	4.5326	0	104	92	0.885714	0.978535	4.65396	0	0	0	4.4	0	0	0	4.4	20.4774	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.17047	2.43915	2.70946	2.17047	2.17047	2.17047	2.17047	2.43915	2.70946	3	0.1	0.1	0	0.0666667	0.000833333	0.0666667	0.000833333	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.075	0.0666667	0.075	0.08	3	-1.38	-1.38	0	-1.38	0	-1.38	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.38	-1.38	-1.785	-2.028	3	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-1.185	-1.548	1	1	1	1	1	1	1	1	1	1	0	0	0.5	3	3	3	1	0	0	0	0	0	2.5	5.75	0.333333	4	0	0	0	0	1	0	0	0	0	0	1	1	3	3
_47305335161	0	2.89037	1.38629	1.50408	7.24137	0	1	1	0	1	0	7	6	6.66667	0.266667	6	1	3	3	0	0	0.636514	0.636514	0.636514	0.636514	12.0683	13.5325	7.3192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.102183	0.102183	0	0.1875	0.210438	0.137137	1	1.18126	1.78236	1.71475	1.88402	6	6	1	1.24458	7.23856	0.00549471	5.14682	0.025002	4.4	0	0	1	4.4	31.8497	4.4	4.4	0	0.333333	2.41285	0	0	0	0.333333	2.41285	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.73302	3.73302	3.73302	2.98234	2.98234	2.98234	3.07881	3.07881	3.07881	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.24	-1.24	0	-1.44	0.02208	-1.39	0.045	-1.465	0.0193	0	1	0	0	0	1	0	0	0	1	0	0	-1.39	-1.34667	-1.4	-1.428	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.333333	6	2	6	3	0	0	0	0	0	2.5	5.75	0.333333	4	0	0	0	0	1	0	0	0	0	0	1	1	6	6
_47306595663	0	3.71357	4.91265	-1.19908	7.18766	1	0	1	0	1	1	13	6	13	0	13	1	1	1	0	0	0	0	0	0	8.92052	3.78653e-30	8.92052	0.833333	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149223	0.149223	0	0.1	0.220746	0	0	3.82207	3.90221	3.70262	3.78352	2238	1850	0.826708	0.975229	7.74932	0	3.07336	0.36759	4.4	0	0	0	4.4	34.097	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0.166667	1	0	0	0	0.0588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20738	0	0.20738	1	1	2.81087	3.01764	3.40066	2.88901	2.88901	2.88901	2.99389	3.13579	3.04297	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	0.78	0.78	0	-1.05667	0.831907	0.78	0	-1.424	0.02788	0	0.833333	0.166667	0	0	0	1	0	0	1	0	0	-0.23	-0.713333	-0.88	-1	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	5	5	0	0	0	0	0	2.5	5.75	0.333333	5	0	0	0	0	0.166667	0.833333	0	0	0	0	1	1	6	6
_47294720075	0	0.693147	1.38629	-0.693147	6.37332	0	0	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	3.61092	0	3.61092	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83321	0	2.70805	0	16	14	0.882353	0.967348	0	0	2.83321	0	4.4	0	0	0	4.4	12.4661	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	0	1	1	2.65085	2.65085	2.65085	2.65085	2.65085	2.65085	2.65085	2.65085	2.65085	1	0.1	0	0.1	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.54	0	-1.54	-1.54	0	-3	0	-1.54	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.27	-2.51333	-2.635	-2.708	1	-0.58	0	-0.58	-0.58	0	-3	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	0	1	1
_47285330905	0	2.30259	5.16479	-2.8622	7.86442	1	1	1	1	0	2	11	6	11	0	11	2	3	0	1	0	0	0	0	0	3.93183	0	3.93183	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270161	0.270161	0	0.292683	0.156471	0	0	4.87552	4.86982	4.61498	4.91524	608	434	0.714286	0.955657	6.49979	0	4.67064	5.32517	4.4	0	0	0	4.4	28.5991	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.421053	0	0.0515021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.88924	2.64705	2.31219	2.7379	2.7379	2.7379	2.86721	3.14395	2.74288	6	0.1	0.1	0	0.113061	0.0010236	0.1	0	0.115674	0.00122831	1	0	0	0	1	0	0	0	1	0	0	0	0.139184	0.126123	0.119592	0.115674	6	-1.5	-1.5	0	-1.54	0.01792	-1.5	0	-1.548	0.02192	0	1	0	0	0	1	0	0	0	1	0	0	-1.4	-1.49333	-1.51	-1.536	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	4	4	0	0	0	0	0	2.5	5.75	0.333333	2	0	0	1	0	0	0	0	0	0	0	1	1	6	6
_47280912564	0	5.34711	9.01152	-3.66442	7.16627	1	1	1	0	1	1	12	2	12	0	12	1	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0.5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0729167	0.0729167	0	0.145833	0.069697	0	0	4.21994	0.144395	3.57535	1.10154	88	74	0.842697	0.876514	6.65929	0	4.09434	0	4.705	1	0	0	4.4	29.3009	4.4	5.01	0.166667	0	0	0	0.166667	1.10988	0.166667	1.10988	1	1	1	0.166667	1	1	0.736842	0	0.025	0.5	0	0	0	0	0.00128205	0	0	0	0	0	0	0	0.191573	0	0	0	1	1	2.38194	2.382	3.09949	2.83301	2.83301	2.83301	2.83301	2.83304	3.19179	2	0.1	0.1	0	0.075	0.00125	0.1	0	0.05	0	1	0	0	0	1	0	0	0	1	0	0	0	0.075	0.0833333	0.0875	0.09	2	-1.46	-1.46	0	-1.61	0.045	-1.46	0	-1.76	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.61	-2.07333	-2.305	-2.444	2	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-1.38667	-1.79	-2.032	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	2	1	2	2	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0.5	0.5	0	0	0	0	0	0	1	1	2	2
_47306407529	0	0	5.91889	-5.91889	4.76217	1	0	0	0	0	0	8	6	0	0	0	1	1	1	0	0	1.79176	1.79176	1.79176	1.56071	5.92841	10.9343	8.76873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.166667	0.166667	0	0	0.814103	0.814103	1	1.97564	0.321853	0.732408	1.28741	4	0	0.2	0.582196	1.79176	0	2.77259	0	4.4	0	0	0	4.4	7.88374	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.7024	2.7024	2.7024	2.74288	2.74288	2.74288	6	0.1	0.1	0	0.1	2.31112e-34	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.48	-1.48	0	-1.50667	0.00170667	-1.48	0	-1.56	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.48	-1.48	-1.48	-1.496	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.666667	6	4	6	1.5	0	0	0	0	0	2.5	5.75	0.166667	4	0	0	0	0	1	0	0	0	0	0	1	1	6	6
_47300803784	0	0	3.68888	-3.68888	6.90675	1	1	1	1	0	0	11	6	11	0	11	0	1	1	0	0	0	0	0	0	4.48864	9.46633e-31	4.48864	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223836	0.223836	0	0.178571	0.277517	0	0	3.40703	1.12107	3.28189	1.0792	122	94	0.772358	0.971604	4.81218	0	4.59985	0.587462	4.4	0	0	0	4.4	21.1736	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.4374	2.49247	3.20568	2.98808	2.98808	2.98808	3.15358	3.28974	3.41847	6	0.1	0.1	0	0.0916667	0.000416667	0.1	0	0.09	0.0005	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.0833333	0.0875	0.09	6	-1.7	-1.7	0	-1.64333	0.0194267	-1.7	0	-1.632	0.02332	0	1	0	0	0	1	0	0	0	1	0	0	-1.66	-1.65333	-1.71	-1.664	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	4	4	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0	0.833333	0.166667	0	0	0	0	0	1	1	6	6
_47289955624	0	1.38629	0	1.38629	7.01661	1	1	1	1	0	1	9	6	8.5	0.3	9	1	1	1	0	0	1.0114	1.0114	1.0114	1.0114	8.01483	27.5697	4.86753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.530053	0.530053	0.166667	0.121212	0.204359	0.204359	0	3.78992	0.40619	3.58603	0.374517	12	10	0.846154	0.957433	2.56495	0	4.05805	0.067956	4.4	0	0	0	4.4	11.2858	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.0212766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.76148	2.76148	2.76148	3.01289	3.01289	3.01289	3.06317	3.30898	3.23448	6	0.1	0.1	0	0.114782	0.00216034	0.1	0	0.117739	0.00263487	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.0988248	0.0985406	0.0959351	6	-1.32	-1.32	0	-1.60667	0.0324267	-1.32	0	-1.664	0.01588	0	1	0	0	0	1	0	0	0	1	0	0	-1.42	-1.52667	-1.55	-1.56	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	6	6	0	0	0	0	0	2.5	5.75	0.333333	2	0	0	1	0	0	0	0	0	0	0	1	1	6	6
_47297775114	0	0	0	0	4.89784	1	0	1	0	1	0	9	1	9	0	9	1	1	1	0	0	0	0	0	0	3.93183	0	3.93183	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43399	0	3.43399	0	30	30	1	1	5.82008	0	0	0	4.4	0	0	0	4.4	25.6084	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.66283	3.08693	2.9674	2.66283	2.66283	2.66283	2.66283	3.08693	2.9674	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.04	-1.04	0	-1.04	0	-1.04	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.02	-2.34667	-2.51	-2.608	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
_47312076053	0	3.09104	2.77259	0.318454	5.90536	1	0	1	1	0	0	10	1	10	0	10	1	1	1	0	0	0	0	0	0	6.92461	0	6.92461	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1	0.1	0.1	0	0.1	0	0.1	0	0.1	0	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	1	-1.36	-1.36	0	-1.36	0	-1.36	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-2.18	-2.45333	-2.59	-2.672	1	-0.58	-0.58	0	-0.58	0	-0.58	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.79	-2.19333	-2.395	-2.516	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	5	0	0	0	0	0	1	0	0	0	0	1	1	1	1
_47317508703	0	0	6.22654	-6.22654	6.59304	1	1	1	0	1	2	13	6	11.6667	4.26667	13	2	1	1	0	0	0.636514	0.636514	0.636514	0	8.3185	0	8.3185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.072886	0.072886	0	0	0.16902	0.0977946	0	2.89137	0.460685	2.63963	0.516913	14	12	0.866667	0.935308	5.49251	0.40934	2.55867	0.499839	4.4	0	0	1	4.4	24.167	4.4	4.4	0	0.166667	0.915418	0	0	0	0.166667	0.915418	1	1	1	0	1	0	0	0	0.0869565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.76872	2.76872	2.76872	2.58503	2.58503	2.58503	2.65202	2.74407	2.65202	6	0.1	0.1	0	0.108662	0.00248969	0.117325	0.00599912	0.1	2.88889e-34	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.0875	0.09	6	-1.28	-1.28	0	-1.46333	0.0307867	-1.41333	0.0277333	-1.51333	0.0417333	0	1	0	0	0	1	0	0	0	1	0	0	-1.47	-1.51333	-1.475	-1.436	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	3	3	2	2	1	3	3	2	2	0	0	0.5	6	3	6	2	0	0	0	0	0	2.5	5.75	0.666667	4	0	0	0	0	0.5	0.5	0	0	0	0	1	1	6	6
_47274301323	0	1.60944	1.60944	0	6.56948	1	0	1	0	1	0	7	6	7	0	7	1	3	2	0	0	0	0	0	0	8.71325	0	8.71325	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180733	0.180733	0	0	0.0675676	0	0	3.85027	1.38304	3.70356	1.42106	160	136	0.850932	0.969752	5.9162	0	3.64517	1.29264	4.4	0	0	0	4.4	26.0313	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0.047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.42902	2.65882	2.7006	2.48597	2.48597	2.48597	2.55571	2.65442	2.69819	6	0.1	0.1	0	0.0916667	0.000416667	0.1	0	0.09	0.0005	1	0	0	0	1	0	0	0	1	0	0	0	0.1	0.1	0.1	0.1	6	-1.5	-1.5	0	-1.92	0.2032	-1.5	0	-2.004	0.20108	0	1	0	0	0	1	0	0	0	1	0	0	-1.59	-1.86	-1.81	-1.788	6	-0.58	-0.58	0	-0.58	0	-0.58	0	-0.58	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.58	-0.58	-0.58	-0.58	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	6	1	2	2	0	0	0	0	0	2.5	5.75	0.833333	2	0.166667	0	0.333333	0.5	0	0	0	0	0	0	1	1	6	6
